#E,eV        Sig,b        Interpolation
 31.8478     73.2908      Lin-Lin
 34.6406     73.2459      Lin-Lin
 36.1275     73.2222      Lin-Lin
 39.0203     73.1747      Lin-Lin
 41.2694     73.1399      Lin-Lin
 45.205      73.0797      Lin-Lin
 49.8628     73.0075      Lin-Lin
 54.2353     72.9403      Lin-Lin
 58.1706     72.8791      Lin-Lin
 59.8236     72.8541      Lin-Lin
 63.7149     72.7959      Lin-Lin
 69.3022     72.7128      Lin-Lin
 72.2769     72.6687      Lin-Lin
 78.0682     72.5819      Lin-Lin
 84.9141     72.4816      Lin-Lin
 90.4375     72.401       Lin-Lin
 99.7559     72.2643      Lin-Lin
 108.504     72.1364      Lin-Lin
 116.377     72.0207      Lin-Lin
 118.851     71.9847      Lin-Lin
 126.582     71.8728      Lin-Lin
 137.682     71.7124      Lin-Lin
 144.605     71.6125      Lin-Lin
 156.184     71.4447      Lin-Lin
 172.276     71.2135      Lin-Lin
 180.939     71.0892      Lin-Lin
 198.184     70.8413      Lin-Lin
 217.084     70.5699      Lin-Lin
 232.835     70.3434      Lin-Lin
 236.12      70.2963      Lin-Lin
 251.479     70.0765      Lin-Lin
 275.461     69.7336      Lin-Lin
 287.285     69.5647      Lin-Lin
 312.478     69.2041      Lin-Lin
 344.675     68.7448      Lin-Lin
 361.988     68.4979      Lin-Lin
 396.508     68.0583      Lin-Lin
 434.3       67.5773      Lin-Lin
 469.098     67.1341      Lin-Lin
 506.66      66.6567      Lin-Lin
 558.865     65.9934      Lin-Lin
 574.6       65.7936      Lin-Lin
 616.293     65.2636      Lin-Lin
 624.988     65.1531      Lin-Lin
 663.544     64.6636      Lin-Lin
 687.179     64.3636      Lin-Lin
 711.691     64.0826      Lin-Lin
 731.914     63.8507      Lin-Lin
 800.13      63.0684      Lin-Lin
 870.132     62.2657      Lin-Lin
 937.482     61.4934      Lin-Lin
 1000.6      60.7702      Lin-Lin
 1014.71     60.6219      Lin-Lin
 1105.97     59.6628      Lin-Lin
 1161.52     59.0791      Lin-Lin
 1244.67     58.2052      Lin-Lin
 1262.23     58.0208      Lin-Lin
 1298.09     57.644       Lin-Lin
 1344.4      57.2169      Lin-Lin
 1441.94     56.3171      Lin-Lin
 1546.57     55.3518      Lin-Lin
 1646.71     54.4279      Lin-Lin
 1735.96     53.6047      Lin-Lin
 1848.88     52.5629      Lin-Lin
 1874.96     52.3223      Lin-Lin
 1901.24     52.08        Lin-Lin
 2025.29     51.099       Lin-Lin
 2153.28     50.0868      Lin-Lin
