#E,eV        Sig,b        Interpolation
 3.2E+06     1.95008      Lin-Lin
 3.2375E+06  2.11289      Lin-Lin
 3.275E+06   2.26547      Lin-Lin
 3.3E+06     2.35817      Lin-Lin
 3.325E+06   2.44221      Lin-Lin
 3.35E+06    2.51612      Lin-Lin
 3.375E+06   2.57865      Lin-Lin
 3.4E+06     2.62889      Lin-Lin
 3.425E+06   2.66634      Lin-Lin
 3.45E+06    2.69094      Lin-Lin
 3.475E+06   2.7031       Lin-Lin
 3.5E+06     2.70358      Lin-Lin
 3.525E+06   2.69344      Lin-Lin
 3.5625E+06  2.66019      Lin-Lin
 3.6E+06     2.61227      Lin-Lin
 3.65E+06    2.52927      Lin-Lin
 3.7522E+06  2.33071      Lin-Lin
 3.85E+06    2.13683      Lin-Lin
 3.9E+06     2.04514      Lin-Lin
 3.95E+06    1.96081      Lin-Lin
 4E+06       1.88695      Lin-Lin
 4.025E+06   1.8559       Lin-Lin
 4.05E+06    1.83084      Lin-Lin
 4.075E+06   1.81456      Lin-Lin
 4.0875E+06  1.81105      Lin-Lin
 4.10625E+06 1.8144       Lin-Lin
 4.11875E+06 1.82312      Lin-Lin
 4.125E+06   1.82905      Lin-Lin
 4.1375E+06  1.84836      Lin-Lin
 4.15E+06    1.87645      Lin-Lin
 4.1625E+06  1.91438      Lin-Lin
 4.175E+06   1.96252      Lin-Lin
 4.1875E+06  2.01988      Lin-Lin
 4.21875E+06 2.17755      Lin-Lin
 4.225E+06   2.20687      Lin-Lin
 4.2375E+06  2.25263      Lin-Lin
 4.24688E+06 2.27467      Lin-Lin
 4.25E+06    2.27868      Lin-Lin
 4.25625E+06 2.28669      Lin-Lin
 4.2625E+06  2.28817      Lin-Lin
 4.275E+06   2.27787      Lin-Lin
 4.2875E+06  2.25325      Lin-Lin
 4.3E+06     2.21879      Lin-Lin
 4.35E+06    2.05114      Lin-Lin
 4.4E+06     1.89336      Lin-Lin
 4.43E+06    1.81449      Lin-Lin
 4.46E+06    1.74546      Lin-Lin
 4.5E+06     1.66776      Lin-Lin
 4.54E+06    1.60155      Lin-Lin
 4.58E+06    1.54385      Lin-Lin
 4.64E+06    1.46885      Lin-Lin
 4.7E+06     1.40365      Lin-Lin
 4.79984E+06 1.3072       Lin-Lin
 4.80038E+06 1.30187      Lin-Lin
 4.812E+06   1.29304      Lin-Lin
 4.81701E+06 1.28958      Lin-Lin
 4.83549E+06 1.27681      Lin-Lin
 4.86336E+06 1.26956      Lin-Lin
 4.89122E+06 1.22729      Lin-Lin
 4.89882E+06 1.22547      Lin-Lin
 4.90529E+06 1.24294      Lin-Lin
 4.91176E+06 1.25091      Lin-Lin
 4.9247E+06  1.263        Lin-Lin
 4.928E+06   1.28268      Lin-Lin
 4.9326E+06  1.3561       Lin-Lin
 4.93374E+06 1.40403      Lin-Lin
 4.9339E+06  1.41364      Lin-Lin
 4.93425E+06 1.44457      Lin-Lin
 4.93451E+06 1.47207      Lin-Lin
 4.93475E+06 1.50672      Lin-Lin
 4.93505E+06 1.5608       Lin-Lin
 4.9352E+06  1.59025      Lin-Lin
 4.93564E+06 1.68789      Lin-Lin
 4.9359E+06  1.75297      Lin-Lin
 4.93616E+06 1.83151      Lin-Lin
 4.9366E+06  1.96741      Lin-Lin
 4.93685E+06 2.03338      Lin-Lin
 4.937E+06   2.05979      Lin-Lin
 4.93714E+06 2.06911      Lin-Lin
 4.93717E+06 2.06939      Lin-Lin
 4.93734E+06 2.06304      Lin-Lin
 4.93745E+06 2.05153      Lin-Lin
 4.93768E+06 2.01415      Lin-Lin
 4.93784E+06 1.97709      Lin-Lin
 4.93798E+06 1.93779      Lin-Lin
 4.93822E+06 1.85192      Lin-Lin
 4.93904E+06 1.55152      Lin-Lin
 4.9392E+06  1.4971       Lin-Lin
 4.93939E+06 1.44428      Lin-Lin
 4.93958E+06 1.39849      Lin-Lin
 4.93975E+06 1.36286      Lin-Lin
 4.9399E+06  1.3395       Lin-Lin
 4.94005E+06 1.32204      Lin-Lin
 4.94018E+06 1.31237      Lin-Lin
 4.94044E+06 1.30504      Lin-Lin
 4.9428E+06  1.26455      Lin-Lin
 4.9455E+06  1.23818      Lin-Lin
 4.9482E+06  1.22861      Lin-Lin
 4.9509E+06  1.23195      Lin-Lin
 4.9551E+06  1.23302      Lin-Lin
 4.9636E+06  1.20719      Lin-Lin
 4.96456E+06 1.20865      Lin-Lin
 4.9753E+06  1.2211       Lin-Lin
 4.9828E+06  1.20174      Lin-Lin
 5.00583E+06 1.18913      Lin-Lin
 5.025E+06   1.17955      Lin-Lin
 5.04711E+06 1.17124      Lin-Lin
 5.075E+06   1.16194      Lin-Lin
 5.08838E+06 1.15545      Lin-Lin
 5.10631E+06 1.14742      Lin-Lin
 5.12966E+06 1.13695      Lin-Lin
 5.15233E+06 1.1278       Lin-Lin
 5.175E+06   1.11782      Lin-Lin
 5.2027E+06  1.11169      Lin-Lin
 5.21221E+06 1.10408      Lin-Lin
 5.2314E+06  1.08953      Lin-Lin
 5.25E+06    1.07873      Lin-Lin
 5.2937E+06  1.05777      Lin-Lin
 5.29476E+06 1.05721      Lin-Lin
 5.3105E+06  1.04923      Lin-Lin
 5.32407E+06 1.04634      Lin-Lin
 5.3274E+06  1.04563      Lin-Lin
 5.3331E+06  1.06429      Lin-Lin
 5.3388E+06  1.11785      Lin-Lin
 5.3445E+06  1.20352      Lin-Lin
 5.3502E+06  1.31917      Lin-Lin
 5.3548E+06  1.48503      Lin-Lin
 5.3593E+06  1.70675      Lin-Lin
 5.3639E+06  1.88271      Lin-Lin
 5.3662E+06  1.92117      Lin-Lin
