#E,eV        Sig,b        Interpolation
 5938.57     8.44869      Lin-Lin
 5939.24     8.18728      Lin-Lin
 5939.9      7.93081      Lin-Lin
 5940.26     7.80722      Lin-Lin
 5941.24     7.46574      Lin-Lin
 5941.27     7.45468      Lin-Lin
 5942.29     7.13565      Lin-Lin
 5942.58     7.04685      Lin-Lin
 5943.82     6.69465      Lin-Lin
 5943.91     6.66789      Lin-Lin
 5945.25     6.32428      Lin-Lin
 5945.34     6.30207      Lin-Lin
 5946.58     6.0118       Lin-Lin
 5946.75     5.97651      Lin-Lin
 5947.92     5.72686      Lin-Lin
 5948.15     5.68123      Lin-Lin
 5949.52     5.41726      Lin-Lin
 5949.56     5.41023      Lin-Lin
 5950.96     5.16702      Lin-Lin
 5951.38     5.09474      Lin-Lin
 5952.37     4.94258      Lin-Lin
 5953.25     4.8075       Lin-Lin
 5953.78     4.73472      Lin-Lin
 5955.11     4.55052      Lin-Lin
 5955.18     4.54214      Lin-Lin
 5956.59     4.36824      Lin-Lin
 5956.98     4.31988      Lin-Lin
 5958.1      4.19473      Lin-Lin
 5958.85     4.11203      Lin-Lin
 5959.62     4.03428      Lin-Lin
 5960.71     3.92411      Lin-Lin
 5961.13     3.88573      Lin-Lin
 5962.58     3.75365      Lin-Lin
 5962.64     3.74804      Lin-Lin
 5964.59     3.58691      Lin-Lin
 5964.92     3.56257      Lin-Lin
 5966.75     3.42525      Lin-Lin
 5967.19     3.39597      Lin-Lin
 5968.7      3.29386      Lin-Lin
 5968.92     3.27931      Lin-Lin
 5970.65     3.17594      Lin-Lin
 5972.16     3.08576      Lin-Lin
 5972.59     3.06329      Lin-Lin
 5974.54     2.96248      Lin-Lin
 5975.41     2.9178       Lin-Lin
 5976.49     2.8688       Lin-Lin
 5978.43     2.78085      Lin-Lin
 5978.65     2.77111      Lin-Lin
 5981.35     2.66367      Lin-Lin
 5981.9      2.64227      Lin-Lin
 5984.27     2.55873      Lin-Lin
 5985.14     2.52846      Lin-Lin
 5986.87     2.47451      Lin-Lin
 5988.38     2.42745      Lin-Lin
 5989.47     2.39736      Lin-Lin
 5991.63     2.33738      Lin-Lin
 5992.06     2.32678      Lin-Lin
 5994.66     2.26341      Lin-Lin
 5995.95     2.23182      Lin-Lin
 5997.25     2.20403      Lin-Lin
 5999.71     2.15149      Lin-Lin
 5999.85     2.14895      Lin-Lin
 6002.44     2.10022      Lin-Lin
 6004.5      2.06174      Lin-Lin
 6005.04     2.0529       Lin-Lin
 6008.18     2.00177      Lin-Lin
 6009.28     1.98375      Lin-Lin
 6011.31     1.95484      Lin-Lin
 6014.07     1.91566      Lin-Lin
 6014.45     1.911        Lin-Lin
 6017.58     1.87256      Lin-Lin
 6020.45     1.83754      Lin-Lin
 6020.72     1.83473      Lin-Lin
 6023.86     1.80219      Lin-Lin
 6027.16     1.76808      Lin-Lin
 6028.56     1.75569      Lin-Lin
 6033.37     1.71344      Lin-Lin
 6034.19     1.70635      Lin-Lin
 6038.24     1.67599      Lin-Lin
 6041.21     1.65381      Lin-Lin
 6043.11     1.64204      Lin-Lin
 6047.97     1.61187      Lin-Lin
 6051.76     1.58848      Lin-Lin
 6052.84     1.58299      Lin-Lin
 6057.71     1.55836      Lin-Lin
 6061.49     1.53926      Lin-Lin
 6062.57     1.53469      Lin-Lin
 6067.44     1.51418      Lin-Lin
 6071.23     1.49828      Lin-Lin
 6072.31     1.49452      Lin-Lin
 6075.55     1.48329      Lin-Lin
 6082.04     1.4609       Lin-Lin
 6084.2      1.45346      Lin-Lin
 6088.53     1.44134      Lin-Lin
 6095.02     1.42323      Lin-Lin
 6097.18     1.41721      Lin-Lin
 6101.51     1.40768      Lin-Lin
 6108        1.39344      Lin-Lin
 6115.57     1.37688      Lin-Lin
 6116.65     1.37452      Lin-Lin
 6123.14     1.36318      Lin-Lin
 6129.63     1.35188      Lin-Lin
 6130.71     1.35039      Lin-Lin
 6138.28     1.33998      Lin-Lin
 6144.77     1.33109      Lin-Lin
 6154.5      1.31779      Lin-Lin
 6155.58     1.31631      Lin-Lin
 6164.23     1.30747      Lin-Lin
 6173.97     1.29756      Lin-Lin
 6181.54     1.28987      Lin-Lin
 6183.7      1.28827      Lin-Lin
 6193.43     1.28107      Lin-Lin
 6203.17     1.2739       Lin-Lin
 6212.9      1.26676      Lin-Lin
 6220.47     1.26121      Lin-Lin
 6222.63     1.26007      Lin-Lin
 6229.12     1.25668      Lin-Lin
 6242.1      1.2499       Lin-Lin
 6255.08     1.24315      Lin-Lin
 6259.4      1.2409       Lin-Lin
 6268.06     1.2378       Lin-Lin
 6281.03     1.23317      Lin-Lin
 6294.01     1.22855      Lin-Lin
 6306.99     1.22394      Lin-Lin
 6319.97     1.21934      Lin-Lin
 6324.29     1.21781      Lin-Lin
 6332.95     1.21583      Lin-Lin
 6354.57     1.21088      Lin-Lin
 6371.88     1.20694      Lin-Lin
 6389.18     1.20301      Lin-Lin
 6406.49     1.19909      Lin-Lin
 6423.79     1.19659      Lin-Lin
 6441.09     1.1941       Lin-Lin
 6458.4      1.19161      Lin-Lin
 6475.7      1.18913      Lin-Lin
 6493        1.18666      Lin-Lin
 6518.96     1.18295      Lin-Lin
 6527.61     1.18172      Lin-Lin
 6544.92     1.1802       Lin-Lin
 6570.87     1.17793      Lin-Lin
 6596.83     1.17566      Lin-Lin
 6622.78     1.1734       Lin-Lin
 6666.04     1.16965      Lin-Lin
 6700.65     1.16665      Lin-Lin
 6735.26     1.16365      Lin-Lin
 6769.87     1.16178      Lin-Lin
 6804.47     1.1599       Lin-Lin
 6839.08     1.15804      Lin-Lin
 6873.69     1.15617      Lin-Lin
 6925.6      1.15337      Lin-Lin
 6977.51     1.15058      Lin-Lin
 7029.42     1.1478       Lin-Lin
 7081.33     1.14502      Lin-Lin
 7115.94     1.14316      Lin-Lin
 7150.55     1.14131      Lin-Lin
 7185.16     1.13996      Lin-Lin
 7254.37     1.13727      Lin-Lin
 7314.93     1.13491      Lin-Lin
 7405.78     1.13138      Lin-Lin
 7496.62     1.12785      Lin-Lin
 7600.45     1.12383      Lin-Lin
 7688.91     1.1204       Lin-Lin
 7773.48     1.11712      Lin-Lin
 7929.22     1.11109      Lin-Lin
 8084.95     1.10506      Lin-Lin
 8232.03     1.09937      Lin-Lin
 8290.1      1.0973       Lin-Lin
 8497.33     1.08994      Lin-Lin
 8768.47     1.0803       Lin-Lin
 9082.98     1.06913      Lin-Lin
 9431.49     1.05675      Lin-Lin
 9828.8      1.04264      Lin-Lin
 10226.1     1.02853      Lin-Lin
 10780.3     1.00886      Lin-Lin
 11255       0.992002     Lin-Lin
 12031.4     0.964441     Lin-Lin
 12814       0.936664     Lin-Lin
 13345.3     0.917807     Lin-Lin
 13438.8     0.914289     Lin-Lin
 14060       0.890908     Lin-Lin
 14663.5     0.868194     Lin-Lin
 15288.4     0.844679     Lin-Lin
 15902.5     0.821567     Lin-Lin
 16401.8     0.80278      Lin-Lin
 16516.7     0.798457     Lin-Lin
 17220.8     0.771106     Lin-Lin
 17913.4     0.744204     Lin-Lin
 18578.5     0.718374     Lin-Lin
 19268.2     0.69159      Lin-Lin
 19815.5     0.670339     Lin-Lin
 20353       0.64947      Lin-Lin
 20759.7     0.633687     Lin-Lin
 20906.1     0.628428     Lin-Lin
 21315.6     0.613727     Lin-Lin
 21725.1     0.599028     Lin-Lin
 21979.5     0.589896     Lin-Lin
 22134.5     0.584949     Lin-Lin
 22386.1     0.576923     Lin-Lin
 22792.7     0.563954     Lin-Lin
 23230       0.55217      Lin-Lin
 23484.2     0.545319     Lin-Lin
 23647.7     0.541861     Lin-Lin
 23995.9     0.534496     Lin-Lin
 24137       0.531517     Lin-Lin
 24163.4     0.530962     Lin-Lin
 24191.3     0.530671     Lin-Lin
 24219.2     0.530384     Lin-Lin
 24231.6     0.530898     Lin-Lin
 24244       0.531416     Lin-Lin
 24250.2     0.531679     Lin-Lin
 24253.3     0.532304     Lin-Lin
 24259.5     0.533558     Lin-Lin
 24262.6     0.534189     Lin-Lin
 24264.2     0.534996     Lin-Lin
 24267.3     0.536614     Lin-Lin
 24269.9     0.537984     Lin-Lin
 24271       0.538543     Lin-Lin
 24272       0.539712     Lin-Lin
 24274.2     0.542054     Lin-Lin
 24275.2     0.543228     Lin-Lin
 24275.8     0.544348     Lin-Lin
 24277.4     0.547712     Lin-Lin
 24278.4     0.549961     Lin-Lin
 24279.5     0.553847     Lin-Lin
 24280       0.555795     Lin-Lin
 24280.3     0.557319     Lin-Lin
 24281.1     0.561896     Lin-Lin
 24281.6     0.564954     Lin-Lin
 24281.9     0.567233     Lin-Lin
 24282.4     0.571795     Lin-Lin
 24282.7     0.574078     Lin-Lin
 24283       0.577275     Lin-Lin
 24283.5     0.583674     Lin-Lin
 24283.8     0.586878     Lin-Lin
 24284       0.591183     Lin-Lin
 24284.6     0.599801     Lin-Lin
 24285       0.608142     Lin-Lin
 24285.4     0.616489     Lin-Lin
 24285.8     0.627141     Lin-Lin
 24286.1     0.63651      Lin-Lin
 24286.6     0.65095      Lin-Lin
 24286.8     0.658174     Lin-Lin
 24286.9     0.662574     Lin-Lin
 24287.2     0.675771     Lin-Lin
 24287.4     0.684577     Lin-Lin
 24287.5     0.689905     Lin-Lin
 24287.9     0.705899     Lin-Lin
 24288.1     0.716568     Lin-Lin
 24288.2     0.722793     Lin-Lin
 24288.5     0.741461     Lin-Lin
 24288.8     0.762534     Lin-Lin
 24289       0.769557     Lin-Lin
 24289.2     0.785351     Lin-Lin
 24289.4     0.80115      Lin-Lin
 24289.5     0.810008     Lin-Lin
 24289.8     0.836576     Lin-Lin
 24290.2     0.866251     Lin-Lin
 24290.3     0.87614      Lin-Lin
 24290.5     0.898153     Lin-Lin
 24290.7     0.920169     Lin-Lin
 24290.8     0.932371     Lin-Lin
 24291.1     0.968963     Lin-Lin
 24291.5     1.00939      Lin-Lin
 24291.6     1.02285      Lin-Lin
 24291.8     1.05247      Lin-Lin
 24292       1.08209      Lin-Lin
 24292.4     1.14696      Lin-Lin
