#E,eV        Sig,b        Interpolation
 11192.3     0.551477     Lin-Lin
 11192.4     0.547291     Lin-Lin
 11192.5     0.543698     Lin-Lin
 11192.6     0.536681     Lin-Lin
 11192.7     0.52982      Lin-Lin
 11192.7     0.526464     Lin-Lin
 11192.8     0.523594     Lin-Lin
 11192.9     0.517992     Lin-Lin
 11193       0.512518     Lin-Lin
 11193.1     0.509843     Lin-Lin
 11193.1     0.5072       Lin-Lin
 11193.3     0.502061     Lin-Lin
 11193.4     0.497062     Lin-Lin
 11193.5     0.494627     Lin-Lin
 11193.5     0.492617     Lin-Lin
 11193.7     0.488714     Lin-Lin
 11193.8     0.48492      Lin-Lin
 11193.9     0.483072     Lin-Lin
 11193.9     0.481593     Lin-Lin
 11194.1     0.478726     Lin-Lin
 11194.2     0.475941     Lin-Lin
 11194.3     0.473232     Lin-Lin
 11194.4     0.471912     Lin-Lin
 11194.5     0.470892     Lin-Lin
 11194.6     0.468916     Lin-Lin
 11194.7     0.466997     Lin-Lin
 11194.9     0.465129     Lin-Lin
 11194.9     0.464218     Lin-Lin
 11195       0.463556     Lin-Lin
 11195.1     0.462273     Lin-Lin
 11195.3     0.460969     Lin-Lin
 11195.4     0.459643     Lin-Lin
 11195.6     0.458354     Lin-Lin
 11195.7     0.457099     Lin-Lin
 11195.8     0.456487     Lin-Lin
 11195.9     0.45609      Lin-Lin
 11196       0.455322     Lin-Lin
 11196.2     0.454215     Lin-Lin
 11196.4     0.453153     Lin-Lin
 11196.7     0.452129     Lin-Lin
 11196.9     0.451138     Lin-Lin
 11197       0.450817     Lin-Lin
 11197.1     0.45044      Lin-Lin
 11197.2     0.450077     Lin-Lin
 11197.5     0.449376     Lin-Lin
 11197.8     0.448727     Lin-Lin
 11198.1     0.4481       Lin-Lin
 11198.3     0.447693     Lin-Lin
 11198.7     0.4469       Lin-Lin
 11199       0.44613      Lin-Lin
 11199.4     0.445725     Lin-Lin
 11199.8     0.445336     Lin-Lin
 11200.2     0.444959     Lin-Lin
 11200.6     0.444593     Lin-Lin
 11201       0.444196     Lin-Lin
 11201.6     0.443618     Lin-Lin
 11202.2     0.443059     Lin-Lin
 11202.9     0.442515     Lin-Lin
 11203.5     0.441985     Lin-Lin
 11203.9     0.441639     Lin-Lin
 11204.2     0.441543     Lin-Lin
 11204.9     0.441266     Lin-Lin
 11205.6     0.441002     Lin-Lin
 11206.4     0.440747     Lin-Lin
 11207.1     0.440501     Lin-Lin
 11207.8     0.440262     Lin-Lin
 11208.7     0.439977     Lin-Lin
 11209.6     0.439701     Lin-Lin
 11210.5     0.439433     Lin-Lin
 11211.4     0.439171     Lin-Lin
 11212.3     0.438915     Lin-Lin
 11213.3     0.438647     Lin-Lin
 11214.3     0.438374     Lin-Lin
 11215.3     0.438107     Lin-Lin
 11216.3     0.438022     Lin-Lin
 11217.3     0.437941     Lin-Lin
 11218.3     0.437858     Lin-Lin
 11219.6     0.437767     Lin-Lin
 11220.8     0.43768      Lin-Lin
 11222       0.437597     Lin-Lin
 11223.2     0.437516     Lin-Lin
 11224.4     0.437439     Lin-Lin
 11225.9     0.43735      Lin-Lin
 11227.3     0.437265     Lin-Lin
 11228.7     0.437182     Lin-Lin
 11230.1     0.437101     Lin-Lin
 11232.1     0.436996     Lin-Lin
 11233.6     0.436912     Lin-Lin
 11235.2     0.43683      Lin-Lin
 11237.3     0.436723     Lin-Lin
 11239.4     0.436618     Lin-Lin
 11241.1     0.436533     Lin-Lin
 11243.1     0.436435     Lin-Lin
 11245.2     0.436338     Lin-Lin
 11247.2     0.436242     Lin-Lin
 11249.9     0.436117     Lin-Lin
 11252.2     0.436012     Lin-Lin
 11255       0.435886     Lin-Lin
 11257.8     0.435761     Lin-Lin
 11258.7     0.43572      Lin-Lin
 11260.6     0.4357       Lin-Lin
 11263.4     0.43567      Lin-Lin
 11266.2     0.435641     Lin-Lin
 11270.1     0.435602     Lin-Lin
 11274.1     0.435563     Lin-Lin
 11278.1     0.435526     Lin-Lin
 11282.1     0.43549      Lin-Lin
 11286.1     0.435455     Lin-Lin
 11291.3     0.435409     Lin-Lin
