#E,eV        Sig,b        Interpolation
 1069.3      9.23384      Lin-Lin
 1073.68     9.226        Lin-Lin
 1078.3      9.2178       Lin-Lin
 1081.69     9.21186      Lin-Lin
 1084.92     9.20626      Lin-Lin
 1088.14     9.20072      Lin-Lin
 1091.18     9.19557      Lin-Lin
 1094.13     9.19067      Lin-Lin
 1097.09     9.18587      Lin-Lin
 1099.92     9.18137      Lin-Lin
 1101.81     9.17846      Lin-Lin
 1103.7      9.17562      Lin-Lin
 1105.6      9.17285      Lin-Lin
 1107.51     9.17018      Lin-Lin
 1109.41     9.16764      Lin-Lin
 1110.84     9.16583      Lin-Lin
 1112.27     9.16412      Lin-Lin
 1113.92     9.16229      Lin-Lin
 1115.16     9.16103      Lin-Lin
 1116.39     9.15989      Lin-Lin
 1117.63     9.15888      Lin-Lin
 1118.87     9.15803      Lin-Lin
 1120.16     9.15733      Lin-Lin
 1121.13     9.15695      Lin-Lin
 1122.1      9.15673      Lin-Lin
 1123.07     9.15667      Lin-Lin
 1124.04     9.15681      Lin-Lin
 1125.08     9.1572       Lin-Lin
 1125.86     9.1577       Lin-Lin
 1126.12     9.15792      Lin-Lin
 1126.64     9.15883      Lin-Lin
 1127.42     9.1604       Lin-Lin
 1128.2      9.16222      Lin-Lin
 1129        9.16439      Lin-Lin
 1129.81     9.16692      Lin-Lin
 1130.61     9.16985      Lin-Lin
 1131.21     9.17236      Lin-Lin
 1131.78     9.175        Lin-Lin
 1132.33     9.17783      Lin-Lin
 1132.88     9.18098      Lin-Lin
 1133.43     9.18449      Lin-Lin
 1133.98     9.18841      Lin-Lin
 1134.5      9.19256      Lin-Lin
 1134.96     9.19667      Lin-Lin
 1135.43     9.20121      Lin-Lin
 1135.9      9.20624      Lin-Lin
 1136.37     9.21181      Lin-Lin
 1136.83     9.21799      Lin-Lin
 1137.33     9.22539      Lin-Lin
 1137.34     9.22562      Lin-Lin
 1137.73     9.23354      Lin-Lin
 1138.11     9.24208      Lin-Lin
 1138.49     9.25133      Lin-Lin
 1138.87     9.26136      Lin-Lin
 1139.22     9.2712       Lin-Lin
 1139.56     9.28186      Lin-Lin
 1139.91     9.29346      Lin-Lin
 1140.25     9.30612      Lin-Lin
 1140.6      9.32001      Lin-Lin
 1140.9      9.33329      Lin-Lin
 1141.18     9.34669      Lin-Lin
 1141.46     9.36126      Lin-Lin
 1141.74     9.37716      Lin-Lin
 1142.02     9.39457      Lin-Lin
 1142.29     9.41279      Lin-Lin
 1142.53     9.43082      Lin-Lin
 1142.77     9.4505       Lin-Lin
 1143.02     9.47206      Lin-Lin
 1143.26     9.49575      Lin-Lin
 1143.5      9.5219       Lin-Lin
 1143.61     9.53565      Lin-Lin
 1143.72     9.54939      Lin-Lin
 1143.93     9.58142      Lin-Lin
 1144.15     9.61641      Lin-Lin
 1144.37     9.6548       Lin-Lin
 1144.58     9.69715      Lin-Lin
 1144.77     9.73673      Lin-Lin
 1144.93     9.77613      Lin-Lin
 1145.1      9.81916      Lin-Lin
 1145.27     9.86636      Lin-Lin
 1145.44     9.91838      Lin-Lin
 1145.6      9.97401      Lin-Lin
 1145.64     9.98887      Lin-Lin
 1145.75     10.0357      Lin-Lin
 1145.9      10.1052      Lin-Lin
 1146.05     10.182       Lin-Lin
 1146.15     10.238       Lin-Lin
 1146.26     10.2984      Lin-Lin
 1146.36     10.3638      Lin-Lin
 1146.48     10.4537      Lin-Lin
 1146.57     10.5195      Lin-Lin
 1146.65     10.5908      Lin-Lin
 1146.73     10.6682      Lin-Lin
 1146.76     10.6935      Lin-Lin
 1146.82     10.757       Lin-Lin
 1146.9      10.8558      Lin-Lin
 1146.99     10.9638      Lin-Lin
 1147.07     11.0798      Lin-Lin
 1147.15     11.2044      Lin-Lin
 1147.23     11.3419      Lin-Lin
 1147.25     11.3914      Lin-Lin
 1147.31     11.4994      Lin-Lin
 1147.39     11.6764      Lin-Lin
 1147.45     11.8217      Lin-Lin
 1147.51     11.9792      Lin-Lin
 1147.57     12.1501      Lin-Lin
 1147.57     12.163       Lin-Lin
 1147.63     12.3438      Lin-Lin
 1147.69     12.5538      Lin-Lin
 1147.75     12.7799      Lin-Lin
 1147.81     13.0254      Lin-Lin
 1147.87     13.2923      Lin-Lin
 1147.89     13.4085      Lin-Lin
 1147.93     13.5898      Lin-Lin
 1147.99     13.9177      Lin-Lin
 1148.05     14.2736      Lin-Lin
 1148.11     14.6599      Lin-Lin
 1148.13     14.8277      Lin-Lin
 1148.16     15.0882      Lin-Lin
 1148.22     15.5582      Lin-Lin
 1148.28     16.0668      Lin-Lin
 1148.33     16.5222      Lin-Lin
 1148.37     16.8549      Lin-Lin
